Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
2.867000000000000000e+03,7.100338037205149444e-01,7.222958038164294103e-02,1.236992426627630572e-02,7.921314913960772128e-03,1.319488191658461408e-02,8.619514911793169087e-02,3.178729975865533797e-02,2.714049200908736498e-02,8.590843288663293706e-03,3.053671062668277675e-02
2.868000000000000000e+03,7.661441872676151288e-01,2.209785674820113205e-02,1.054116036262843850e-02,7.122582731174033344e-03,6.314862394556097769e-02,4.308369876946406551e-02,3.979410918934684488e-02,1.408286560739694174e-02,2.190907353447743219e-02,1.207584184413494285e-02
2.869000000000000000e+03,7.100643380461224563e-01,5.185780664992307998e-02,3.634444823496005977e-02,2.223540098764892337e-02,1.743583265494173112e-02,3.452962052674897475e-02,4.346083724639201312e-02,2.666089574655222671e-02,3.299851262704969063e-02,2.441230727966085465e-02
2.870000000000000000e+03,2.244702765639171038e-01,4.709146795574046390e-02,3.940676263021770653e-01,4.637096409458854596e-02,8.836111285183838315e-02,3.313778553671856836e-02,2.324640272395827809e-02,2.575166863801981593e-02,3.070834609528886455e-02,8.679434923775289357e-02
2.871000000000000000e+03,7.204608667864025318e-01,3.631072493216540298e-02,3.681561117783205359e-03,3.337717476843932857e-03,4.771590782488658450e-02,3.630960828600878626e-02,3.730963968257629965e-02,9.273437544937281063e-02,5.243653959958767888e-03,1.689594448400169244e-02
2.872000000000000000e+03,9.030543555362461339e-01,1.711398004666199804e-02,2.622561001089810870e-02,2.148882712449803108e-03,1.327398444348808215e-02,8.655584248765781433e-03,1.496932972107502778e-02,8.532607682435326343e-03,8.879917152394406748e-04,5.137673882740253009e-03
2.873000000000000000e+03,8.326926799800050683e-01,1.803872356259166032e-02,1.635428237725035025e-02,5.024069118927661920e-03,8.113426235625406657e-02,1.934146954455059214e-02,9.836912408436791072e-03,2.113814240872054391e-03,9.211305553531754864e-04,1.454265585575854544e-02
2.874000000000000000e+03,4.079448357144266346e-01,2.398146285395524793e-03,4.897975737650256400e-01,8.336288345584750561e-04,1.621204073350648520e-02,1.420543768975688660e-02,2.672170114044382025e-02,8.225348265943992904e-03,6.174767384810405171e-03,2.748652018613210665e-02
2.875000000000000000e+03,5.509363453788694853e-01,6.087067806742429976e-02,4.815840641687956294e-03,1.248954219598051585e-01,9.954955853604106897e-02,9.604423451058180516e-02,4.267788644843325402e-02,4.781674704814357565e-03,3.002846447614463819e-04,1.512807510758122642e-02
2.876000000000000000e+03,7.466845395706915856e-01,1.783133604972338970e-01,3.110460056841455809e-02,5.976873642765936531e-06,2.221456803208176310e-03,8.760831415555950935e-04,4.598983551373130377e-03,2.497381627974420287e-02,1.135538801785927320e-04,1.110762883395754845e-02
2.877000000000000000e+03,2.743576684089933937e-01,7.215889322015550666e-02,1.183424368274752468e-04,3.197157303790373328e-01,1.667701916857134148e-01,1.164340559325117708e-01,4.175622630786905709e-02,4.354799888205922349e-03,2.372008459650961167e-04,4.096890894721036576e-03
2.878000000000000000e+03,7.809280566678376001e-01,6.796859478786229994e-03,1.283063362788460816e-02,1.581682932295419911e-02,1.548246961418895361e-02,1.184268338358450412e-01,4.179823122958353787e-02,1.865163713806039210e-03,1.527910447301745502e-03,4.527012061812037656e-03
2.879000000000000000e+03,5.830401133404901071e-01,4.960355251355219597e-02,4.372285327985959980e-02,4.482289443625534636e-02,1.935433026369029474e-01,5.862624455612713663e-03,5.297946848209898058e-02,1.106595591586741981e-03,6.976438289068073034e-04,2.462095143473443451e-02
2.880000000000000000e+03,8.210803083708395622e-01,2.077545434318632186e-02,4.106428321991610966e-03,1.438154265546581247e-02,4.318105881654614453e-02,1.208387885185930113e-02,4.389681493106280252e-02,1.739072396914752988e-02,2.396878709843928718e-03,2.070691103005697226e-02
2.881000000000000000e+03,7.492823465588810405e-01,2.730114521894685085e-03,8.222544083643353128e-04,1.191678066331375773e-03,1.559360023299904453e-02,2.686834907542131213e-03,2.223707068428000186e-02,1.713901224427311909e-01,4.661987991457321005e-03,2.940399018551891758e-02
2.882000000000000000e+03,6.703126986900614925e-01,1.167640731014248220e-03,1.648425624451103633e-01,1.310540950057998213e-02,7.057923359663570428e-02,1.638122457113274505e-02,1.914672393898256969e-02,1.276237610645302757e-02,5.444101014964797865e-04,3.115772031853355356e-02
2.883000000000000000e+03,5.379259868728959726e-02,3.449153712676381600e-01,2.008182270597146969e-03,1.753094987535558924e-01,2.366173829205472090e-01,3.314819917616335099e-02,1.255462718807479339e-01,9.951826410328832098e-03,1.096954231024068957e-02,7.741126322891178288e-03
2.884000000000000000e+03,2.718525152858246585e-01,6.929513182452146048e-04,5.661985854801996343e-01,1.753505077023863323e-02,2.368035100499199519e-02,1.036022650191340128e-01,8.948587640984186770e-03,1.825895221234059189e-03,4.564667540117676829e-03,1.099130719029886225e-03
2.885000000000000000e+03,4.299313998153054261e-01,1.607617960965080361e-01,1.030262799045416656e-02,1.299419851319499608e-01,9.764216463888331088e-02,6.321646668534827707e-02,3.714321016684032223e-02,4.213109173650127215e-02,5.992737380842915948e-03,2.293652035736633982e-02
2.886000000000000000e+03,9.214163809621440659e-01,5.448603128653984815e-03,6.289161685670618951e-03,1.800705037529833769e-02,5.883261340618744020e-03,9.323128592390435287e-03,1.301059206847304806e-02,2.078667076158870631e-03,8.869469162716785409e-04,1.765620785432025011e-02
2.887000000000000000e+03,6.930153360039523758e-01,5.931399624098596113e-03,1.561179770128934829e-01,3.497124661353155726e-03,5.140219831996560573e-02,4.802238737900987875e-02,1.040581721132289444e-02,2.026102041702763229e-02,7.444949490628930029e-04,1.060224442131337506e-02
2.888000000000000000e+03,7.477852404382453466e-01,1.221714280416091435e-03,1.318369098335415556e-03,1.848548889465950751e-02,3.942034411592116455e-02,2.575305075014330120e-02,8.512499897907380153e-03,9.660390122464901363e-02,3.553266749186727302e-02,2.536672380785541178e-02
2.889000000000000000e+03,4.265213851428132363e-01,3.196474487843994211e-02,1.034306071479343305e-03,3.733651060016148771e-01,4.407385077202657236e-02,7.806071512820048075e-02,1.289718016904263520e-02,1.709984835821616242e-02,5.892087680233309629e-03,9.090775797933400501e-03
2.890000000000000000e+03,9.102159954638896489e-01,5.320440204451990993e-03,1.284249041383581091e-02,1.476552546979043338e-03,9.139242208098190268e-03,4.655233400661548671e-02,4.846978703925546375e-03,4.981841096513757797e-03,4.216172656460884585e-04,4.202508090044436082e-03
2.891000000000000000e+03,2.294940698030868975e-01,7.536553184372548134e-03,7.954119068712330043e-02,1.015150194574894471e-01,2.167082363730982869e-02,4.970804911992206254e-02,5.496708322970568494e-02,8.274973767084907450e-02,2.438154859795935159e-02,3.484359246121817577e-01
2.892000000000000000e+03,6.928198520632551372e-01,1.154233439502490438e-01,5.787895843597436890e-02,1.161707342024826707e-02,6.044894739461844496e-02,1.080019402188836693e-02,4.350677709209975486e-02,9.924616801654621845e-04,2.451594003759992400e-03,4.060797937741155231e-03
2.893000000000000000e+03,9.467937718421672866e-01,5.059288941848988017e-03,3.988247748713356499e-04,1.760825799883215803e-03,1.562617510650552224e-02,7.648597979865678865e-04,5.490404289506976496e-03,7.981269631236359227e-03,1.645015527412396414e-03,1.447956428858132930e-02
2.894000000000000000e+03,5.403689696660881614e-01,1.451683536509558448e-02,1.074285454462474074e-02,1.879633558260818682e-01,1.695923095238784442e-02,1.211928228585827938e-01,8.113288566704250984e-03,8.820430806864690276e-02,6.236974794542277187e-04,1.131463667233360663e-02
2.895000000000000000e+03,1.562971439093479020e-01,1.234847253385803079e-03,1.863306085804917675e-02,1.104375641039557522e-02,4.771530069489571813e-01,7.496963741942294646e-02,1.235562487946677973e-01,2.458354500915595556e-02,9.477861736873346987e-02,1.775013602788417730e-02
2.896000000000000000e+03,8.359176385390935105e-01,7.324251426808868135e-03,6.112426820998401004e-03,1.352824717404423581e-02,7.974537873724055204e-02,9.251377579964853784e-03,9.998324864351027658e-03,1.173464143614879641e-02,2.374556272716538477e-03,2.401315714863323098e-02
2.897000000000000000e+03,4.865336261716822763e-01,3.546436196036968636e-02,4.248456608328021050e-03,1.432090576277352256e-01,9.743051856823842227e-02,1.869663600498678441e-02,4.648507884181170280e-02,8.455842724208698091e-02,5.206721037628039145e-02,3.130662659848052615e-02
2.898000000000000000e+03,3.130022907744017813e-01,1.505249130380756709e-02,4.108212505874260967e-04,1.379740562458300901e-01,3.516440727939812994e-01,7.159647854766205619e-03,8.972983308327514562e-02,2.428512336413129330e-02,1.418838489666737410e-02,4.655327843255178261e-02
2.899000000000000000e+03,4.816350301074686646e-01,2.035277121574119441e-01,5.431659948079060711e-03,3.153591588682026770e-02,7.135426028193621317e-02,1.099426196257587487e-02,1.190763653363631214e-01,8.192743739592580482e-03,4.640502447477798213e-03,6.361154813227452853e-02
2.900000000000000000e+03,5.588202313322352399e-01,4.038789388107498490e-02,1.496915711528322424e-02,2.787044413316913660e-02,1.772442606104632223e-01,1.984499384830686747e-02,9.558441697610527144e-02,1.333137312190570481e-02,1.513676444272553032e-03,5.043355253718380393e-02
2.901000000000000000e+03,4.601575901962984827e-01,1.130874918966873720e-02,1.704574182497112234e-02,4.823685574115119806e-02,5.950120926082939216e-02,6.463222472110016770e-02,1.292348476180670280e-01,1.550295531448673270e-01,1.063292241653772266e-03,5.378993606139268607e-02
2.902000000000000000e+03,7.234423974619886843e-01,2.287719080199786953e-02,2.763685258177156294e-04,2.944932948869260006e-02,3.170760802681932278e-02,1.052251748971336359e-01,4.518733957886052893e-02,1.271780988579512307e-02,7.003405408528952727e-03,2.211337592436562333e-02
2.903000000000000000e+03,8.483068676207121683e-01,7.908057006727687438e-03,8.293730146190787366e-04,2.282143308169244829e-03,2.890444733244285774e-02,1.544339472596878773e-02,1.363504172740953937e-02,2.629241036141054602e-02,2.582602044654581062e-03,5.381566285788561693e-02
2.904000000000000000e+03,5.993058990299799937e-01,5.914527541687667964e-03,5.268218904912032319e-02,3.654441053939735257e-02,8.776746320098888221e-02,6.976544939069578496e-03,3.075093098051823876e-02,1.366300984732956095e-02,3.196645704480505744e-03,1.631983791674278539e-01
2.905000000000000000e+03,7.243114043965668269e-01,2.571869630397786641e-02,1.576497364725622588e-03,1.429574274867507697e-02,6.824034148858001969e-03,1.269740113036275375e-01,1.065850526924073602e-02,7.532021957331846984e-02,1.303310900051577337e-03,1.301757799095818943e-02
2.906000000000000000e+03,3.580354598552194512e-01,1.134615878532512917e-01,8.026015368966429300e-04,3.218503563736700712e-03,3.498316879322591055e-01,1.235852333863839692e-01,3.308303798472132101e-02,6.502154798996182157e-03,1.133961132684589354e-02,1.401217616894284311e-04
2.907000000000000000e+03,2.828719136800733058e-01,2.565047675626789397e-02,1.023515092182635151e-02,3.543326314469646965e-01,2.490801832587501846e-02,2.456610625371967171e-01,1.215679619323487871e-02,2.196238813067736759e-02,7.121559821441563820e-04,2.150940602573958582e-02
2.908000000000000000e+03,3.597635735399893342e-01,8.633301317120251409e-03,5.831860556084674657e-02,1.327330563992467904e-01,2.077849718688828395e-01,7.009158705737690565e-02,9.044404533390106027e-02,5.828628128127736480e-02,5.218116523992148356e-03,8.726461117366518874e-03
2.909000000000000000e+03,7.358168298458672707e-02,7.687460784660145579e-04,4.476193441933558614e-01,5.623823908218970533e-03,2.837404977458906075e-01,2.192856331072755988e-02,3.575752534609037692e-02,1.498793586536073877e-02,4.677297066639425627e-02,6.921890990090882878e-02
2.910000000000000000e+03,8.288969092929725502e-01,2.186928936934104048e-02,2.327962876625782641e-03,9.519753246262667098e-03,3.413454243602663529e-02,1.240457283405625201e-02,4.622050034065512680e-02,3.268311822654106080e-02,2.177314988643508711e-03,9.766036388875454916e-03
2.911000000000000000e+03,3.076918874999593490e-01,3.862586536561987138e-01,5.889727715603365610e-04,9.738668896937981156e-02,6.311260117759250055e-02,9.107706932043495296e-02,4.255785738341027330e-02,5.379241760900294045e-03,5.396365152833182063e-03,5.506623077305460631e-04
2.912000000000000000e+03,9.197153096649799409e-01,7.043822644330578406e-03,5.559491965835998591e-03,1.794199434911142267e-03,3.285500493971243909e-03,1.163719217142535414e-02,4.532089585332837317e-03,2.133783114067926839e-02,2.571349373169051983e-04,2.483742796121687912e-02
2.913000000000000000e+03,6.643880759052307461e-01,3.193761661447465372e-02,2.597642129508079267e-02,4.177881436230239040e-03,3.106364674857269720e-02,4.488513397092328688e-02,4.135647891105494883e-02,1.287367724698012805e-01,9.932047920360448715e-03,1.754592472827087510e-02
2.914000000000000000e+03,9.192991893087516520e-01,7.145280019146907531e-03,1.078044032449469551e-02,5.112851289058011756e-03,1.174865429836788842e-02,4.614417301862990331e-03,1.366801721887689683e-02,2.120354361534323821e-03,5.458944958937650936e-03,2.005185091896909827e-02
2.915000000000000000e+03,4.179267026242964311e-01,5.142783015754337494e-01,9.181767899416496542e-03,2.518320889081849916e-03,2.929199625822400364e-03,4.265387060283105936e-02,5.450078457371147593e-03,2.712493576224495051e-03,6.073497605929423357e-04,1.741914988929425118e-03
2.916000000000000000e+03,7.117458592663110650e-01,3.947946037789787713e-03,9.997688448634595854e-03,4.281415524422888148e-03,7.187764722808206996e-02,1.334989088889743658e-01,2.252772555647466340e-02,1.389728705671806029e-02,3.615016933435184592e-03,2.461050505915727410e-02
2.917000000000000000e+03,5.251336878966216259e-01,3.403435145863022981e-01,1.609761573903184442e-03,5.700263590281198604e-03,9.544999585689688260e-02,1.668236335933371423e-02,8.076431647390070606e-03,1.834553353682780597e-03,2.107766826345496111e-04,4.958651452953630016e-03
2.918000000000000000e+03,2.237164616402959605e-01,1.673950721706635864e-03,1.559500142041284065e-02,1.508829343309342208e-01,1.615668271275904067e-01,2.115438983905695847e-01,7.192228655106508439e-02,7.675210090802839225e-02,1.239161752205751588e-02,7.395492138733934795e-02
2.919000000000000000e+03,5.167775938349381537e-01,1.900919225116885075e-02,6.764258556184850335e-03,3.025855599821603015e-01,9.048310274553269389e-03,1.083775853933240975e-02,5.011882202650913554e-02,1.037944157276932209e-03,1.317881044132272294e-04,8.368877227346283032e-02
2.920000000000000000e+03,3.956787662918790360e-01,3.897036933897254918e-01,3.441831047168179315e-03,1.413446287814613131e-03,1.423899802645192392e-01,2.635065773612230069e-03,5.459109674189636247e-02,8.057573334851141772e-03,4.012635175578518378e-04,1.687283350975860279e-03
2.921000000000000000e+03,9.017086747370715027e-01,1.108605731417944620e-02,2.683297806893828515e-03,9.982805315818658095e-04,1.064829150194337992e-02,8.304136507061996714e-03,5.013481855359682576e-03,1.648502903364333985e-02,2.311352867724406242e-03,4.076139784454052561e-02
2.922000000000000000e+03,1.509843353858874859e-01,4.822581608186070345e-02,2.802039261040890385e-03,5.356152354285785844e-01,6.700972312635622603e-03,1.588538639071987446e-01,8.644041961932112661e-02,8.019559520236720779e-03,2.667272583719930944e-04,2.091031224867976809e-03
2.923000000000000000e+03,8.981889955952825355e-01,6.161343305060603542e-02,4.662741336669815051e-03,3.344053259557701330e-03,1.483523747040626020e-02,3.314996081614212525e-03,9.413475818435686551e-03,1.226779660058882008e-03,3.503408789378400817e-04,3.049946848430969571e-03
2.924000000000000000e+03,7.965438635101224074e-01,1.639405515620110873e-02,4.828784409757774093e-02,3.202147633044423979e-03,3.316484608153918295e-02,2.405242655604777902e-02,1.091309525412869665e-02,2.569425490313330049e-02,2.360834084195910683e-03,3.938663272400953763e-02
2.925000000000000000e+03,3.072649274517765816e-01,3.544470099493825157e-03,4.902202769833045037e-01,4.363283283183826827e-02,3.277666123958762612e-02,4.731080065195620438e-02,4.223174234501125140e-02,8.450594625522946449e-03,2.410333372225241261e-03,2.215736039928355855e-02
2.926000000000000000e+03,8.091776201043561212e-01,2.320230206655379129e-02,4.329397854649480459e-02,9.045753413718007462e-04,9.299275948842163769e-03,9.652664968359052702e-03,2.804673270154089352e-03,6.240184945773576131e-02,5.272936649553370712e-04,3.873576663117699048e-02
2.927000000000000000e+03,7.124730251352826560e-01,8.108988572870430567e-02,1.681642470343980983e-02,1.820136218123915087e-02,1.108010507640310172e-01,1.546682845170627152e-02,2.224109397608321770e-02,8.584306861008055966e-04,1.246623557891139364e-02,9.585662794501355333e-03
2.928000000000000000e+03,9.107383927402249446e-01,7.844545619363985089e-03,2.451372651754249368e-03,4.691271939588714346e-04,3.779754993320930817e-02,7.004420110464171581e-03,2.211533998067488280e-02,1.867986741432493391e-03,8.708054139262861454e-04,8.840459614990669665e-03
2.929000000000000000e+03,7.124191459490708533e-01,1.204283326965598089e-02,1.223289300202771296e-03,1.642171740270024771e-01,2.814321723386375290e-02,4.038654916523033711e-02,3.188445565293144407e-02,2.782057830057161132e-03,3.697729211905869014e-04,6.531504650794545466e-03
2.930000000000000000e+03,6.684006457303373061e-01,7.636270308889419808e-03,1.665930352959414384e-01,1.088775507533818300e-03,3.369003310488120906e-02,2.055900265320557453e-03,1.380700573688097878e-02,1.650912190277891572e-02,7.728604332596100430e-04,8.944635171417682218e-02
2.931000000000000000e+03,5.369391566853300990e-01,1.237030722217651903e-02,3.693527558618266149e-02,1.772025853610568191e-01,8.286291623266921202e-02,2.526314498492552435e-02,3.772827518553716064e-02,4.521917999452747250e-02,3.475002719826530452e-03,4.200415602776806645e-02
2.932000000000000000e+03,5.818467821932082895e-01,1.123575402794774539e-02,2.759331075114942328e-03,6.897379417134333335e-02,1.950424329759166131e-01,7.439359518250171499e-02,3.429431652882256737e-02,1.380635826095369910e-02,2.020653829615025841e-03,1.562698175457612887e-02
2.933000000000000000e+03,6.916203362280443079e-01,3.599384856482829714e-02,9.678309908503207951e-03,1.583015099106657719e-01,3.659718758405239997e-02,1.918784869877436516e-02,1.396508031065033829e-02,1.110910973153624547e-02,8.446259941337855986e-03,1.510050912160717726e-02
2.934000000000000000e+03,6.711948977450655773e-01,2.081520688714480309e-03,2.289332025059461276e-02,2.017237878553205382e-02,1.066780497498272806e-01,1.631779881789715420e-02,9.940274899732212677e-02,3.009701950900634665e-02,1.111976043609019284e-02,2.004250501995018599e-02
2.935000000000000000e+03,1.707122139634905111e-01,3.505759374006466207e-03,3.423787616011464974e-01,2.936118335476821037e-02,1.847094663234054579e-01,1.969911257002287253e-01,3.530155678941945818e-02,8.517989428215955866e-03,2.584808339913023147e-03,2.593713512540576915e-02
2.936000000000000000e+03,6.483893800371005600e-01,9.570684209506869627e-03,4.728651207101475457e-04,5.914797107431730983e-02,9.733907336621855366e-02,7.431786442854739980e-03,8.487807616492695773e-02,8.495868656963756482e-02,9.358301473075611313e-04,6.875646867419679502e-03
2.937000000000000000e+03,8.998288636057303336e-01,1.417799602005641660e-02,5.768531772537857823e-03,2.151346761522324961e-03,1.104583203607573463e-02,1.956390154436693160e-03,2.151927255633986902e-02,2.407349589541202955e-02,3.805172816904487743e-04,1.909775391619816104e-02
2.938000000000000000e+03,8.058241097448268775e-01,7.881076212692402633e-03,3.728756964690095772e-03,5.639574829504654697e-03,1.032897667176395640e-01,1.559563433032147214e-02,1.910494491931330474e-02,2.443481017565953331e-02,2.527101801854237870e-03,1.197422430349782962e-02
2.939000000000000000e+03,9.021971506618944869e-02,5.298335196385631218e-03,8.202273926655114789e-01,2.823409286317284366e-03,2.645515111537302677e-02,9.176431265472153459e-03,3.570494432941487967e-02,2.126080976681580040e-03,1.806906409602413235e-03,6.161633689052066834e-03
2.940000000000000000e+03,5.039862106573466116e-01,1.522279432249569117e-02,1.271440664648682516e-02,8.493958380428243138e-02,1.563349332001328362e-01,9.892671002676420300e-02,2.574978624377672817e-02,3.738713932161387421e-02,1.878978655343147702e-02,4.594864922366932725e-02
2.941000000000000000e+03,2.260769231815939195e-01,6.844397677115718337e-02,1.385231417412740793e-02,1.372367351864909046e-01,3.080190286408878153e-01,5.376922113970365041e-02,8.897242283019460296e-02,2.397897698393833960e-02,2.264321340645072608e-04,7.942396895784167854e-02
2.942000000000000000e+03,4.178285205368277855e-01,3.067466411405793576e-03,1.644162618497871028e-02,2.881916371158958420e-02,2.881583240083815944e-01,1.086987221843876972e-01,2.619478583878248612e-02,1.411021558216217497e-02,6.317432586291252261e-02,3.350684967857168323e-02
2.943000000000000000e+03,6.924306707085856605e-01,5.098705326998488434e-03,4.734672543051039566e-03,5.489386816400741026e-03,4.827603967324898410e-02,3.822812575542376690e-02,5.714920382457307213e-02,5.976980327764687406e-02,1.001928122318634581e-02,7.880411085088508127e-02
2.944000000000000000e+03,6.511451201630376051e-01,1.749674016186053560e-02,2.833882376270652897e-02,1.437037353131498905e-02,3.015522393626076172e-02,2.400810728550994630e-02,2.045483967921261567e-02,6.781345603564517543e-02,6.388152138022361575e-04,1.455785002306497211e-01
2.945000000000000000e+03,1.439561244923128203e-01,7.220262307757948639e-01,1.649486522528996468e-02,1.963972199397204244e-02,1.735744551541917500e-04,3.467803705749928495e-02,4.426992726782942589e-02,6.157640266995304153e-03,5.982275632562327557e-05,1.254405570882649937e-02
2.946000000000000000e+03,9.101116601737666567e-01,7.047069699957103986e-03,1.661111718888673081e-02,4.087764784586145859e-03,1.522832288217587995e-02,8.188217854525012621e-03,2.552321471036224712e-02,1.292014442787213111e-03,7.014274640231260398e-03,4.896343622721502017e-03
2.947000000000000000e+03,6.794228051233831556e-01,1.344716789393242060e-02,1.211401021063593332e-03,6.821891438428459575e-02,1.604568067941615495e-01,4.457633821043725797e-02,2.008324337548767283e-02,2.234815283055015429e-03,4.495583412796739760e-04,9.898949572915070189e-03
2.948000000000000000e+03,4.403647873639169319e-01,1.705823194465969084e-02,1.541252045933612716e-02,4.097158948634601477e-02,2.641126036921510045e-01,1.614132272561376868e-01,4.133435731617943892e-02,3.362000412878870387e-03,8.664747156824130492e-03,7.305934911570032171e-03
2.949000000000000000e+03,5.920501585824708979e-01,2.098337631251645519e-02,2.007366220077345942e-02,9.305923725402923119e-02,1.085442040214320558e-01,1.139467767313678478e-02,6.908957158667487775e-02,1.829120111180474254e-02,1.651663628459425562e-02,4.999727497256728492e-02
2.950000000000000000e+03,9.233395900273050350e-01,1.212467653737546100e-02,8.594189693428531951e-03,5.812334248993124676e-04,1.423642584358048024e-02,1.118254462480272084e-02,1.002853096100402019e-02,2.538519093428884352e-03,7.422318808377786816e-04,1.663205791333769584e-02
2.951000000000000000e+03,3.818957663243850442e-01,1.526853805792694439e-02,9.009014751038027860e-03,6.984560406121473330e-02,2.808912953147867375e-01,7.204585303190759460e-02,1.163257163732513977e-01,2.760711017103318829e-02,3.694343100517935661e-03,2.341675881393841946e-02
2.952000000000000000e+03,8.958760576019356714e-01,8.218542055167390309e-03,2.262778256463207887e-03,1.314024281494698002e-03,1.164797820891785504e-02,3.808964121454567944e-03,2.599100420336315428e-02,1.887330896208924691e-02,2.706714205898260502e-03,2.930062810321600736e-02
2.953000000000000000e+03,9.269252035886574870e-01,5.019948277269499666e-03,1.177777620228641353e-02,4.749910028014062082e-04,3.092226174161914407e-02,3.654492677004408333e-03,6.641020940549552387e-03,1.074075549813708827e-02,2.382835170895097421e-04,3.605266554585407311e-03
2.954000000000000000e+03,6.156087196912907178e-01,7.269322528193403448e-04,3.090613454128680535e-02,9.740126697510051012e-04,1.748825582241574639e-01,7.111566033455955782e-02,1.522896371337068532e-02,6.017553468324284005e-02,1.398236889857334617e-02,1.639911499094826725e-02
2.955000000000000000e+03,3.854053581086788749e-01,1.750347440327282636e-02,7.758498484346594201e-05,9.912209133085421453e-02,2.572633014827840209e-02,1.266925333915883481e-02,1.115277038407850030e-01,3.026080816080763958e-01,1.901330601308478044e-02,2.634681622296709477e-02
2.956000000000000000e+03,9.131240977288582750e-01,9.137435502152858316e-04,4.960521393435361748e-02,1.862099248517783915e-03,5.482906067413363151e-03,1.159564489479584723e-02,3.779643622177131061e-03,7.868845380383699545e-03,2.539171476715882704e-03,3.228634096569195974e-03
2.957000000000000000e+03,8.681149016164096954e-01,1.011119941813539737e-02,2.603560176839158323e-03,1.877180159901276676e-03,1.694851442396520455e-02,8.718722831714733473e-03,4.203729539927194767e-03,3.972966593619985110e-02,1.994640075365974581e-04,4.749306188937103823e-02
2.958000000000000000e+03,8.924744012119593117e-01,5.812571131483343194e-03,9.935676125518393478e-03,4.027889950960025127e-04,4.157129463526802737e-02,2.346305926242392599e-03,1.256329045394406242e-02,2.217222608244295151e-02,4.192793404164239400e-04,1.230216609762920486e-02
2.959000000000000000e+03,6.166840514662687012e-01,1.233645061247804209e-01,5.021435332300880697e-03,3.175859782897801076e-02,1.138270326626743961e-02,4.614765265108582148e-02,1.000985454398830854e-01,4.489150159330003442e-02,2.346663683220090446e-03,1.830434261391553769e-02
2.960000000000000000e+03,5.507921035920930464e-02,3.652796263909201258e-02,7.045826668957054784e-01,2.372425095678059453e-02,1.913415378656834615e-02,3.466499813049974538e-02,1.039021517526748511e-01,3.828290050047379687e-03,1.945404634700683257e-03,1.661091079472163182e-02
2.961000000000000000e+03,2.619442122607235079e-01,1.442751871350073448e-02,3.930510496195794429e-02,3.641938265625520588e-01,9.874096039149824616e-03,1.234247760787415826e-01,1.775313397951948716e-02,8.815057488436758848e-02,6.357335700124947583e-04,8.029102294947483565e-02
2.962000000000000000e+03,8.551806738242360151e-01,5.962830087911263899e-02,1.771811844359229325e-03,8.941649064338587707e-04,3.989024230772363067e-02,8.392804160314699252e-03,1.306564846765805379e-02,1.608432266805339197e-02,2.875279048001850440e-03,2.216751894106453683e-03
2.963000000000000000e+03,1.883573129781681010e-01,8.799710343109512500e-02,2.109256382631337634e-01,1.275105953432100203e-01,1.170362944380705511e-01,1.435287864393861024e-01,8.939862903876290290e-02,4.387029807034128516e-03,5.333194656083813448e-03,2.552541560505549104e-02
2.964000000000000000e+03,4.070682503593398005e-01,1.705626324444318165e-01,8.994745571286509806e-04,2.454884278735499914e-01,3.696129018439946179e-02,1.475299943819340619e-02,8.468997667521581396e-02,3.060475727423739301e-02,5.329227250389366758e-04,8.439268468464747666e-03
2.965000000000000000e+03,7.129240665099020879e-02,2.153437047425178080e-02,6.161289287964100136e-01,8.158065249691287546e-03,5.048777263948169697e-02,2.939920583224608225e-02,1.068563023881613783e-01,2.209993751313633903e-02,4.261215051036359308e-02,3.143085994526746696e-02
2.966000000000000000e+03,5.614650035282020557e-01,1.615110427369578772e-02,3.103735495100694020e-01,5.849728837432253969e-03,2.446003597864637377e-02,2.454036101487621149e-02,1.218851440565834124e-02,3.243843160874444742e-02,9.251942822955962469e-04,1.160807656037972542e-02
2.967000000000000000e+03,6.610365958849490076e-01,3.132664150590153910e-03,1.786844001584890484e-02,4.316358260590506812e-02,7.504400513183337451e-02,5.757899727742786522e-02,7.151976915251859190e-02,2.792818664666942355e-02,8.564620216579384854e-03,3.416313891767813055e-02
2.968000000000000000e+03,8.078643126548703535e-01,1.740617201629933095e-02,5.152090959742398196e-03,2.878086359585489175e-03,3.727419595349727721e-02,4.652334627139760592e-02,1.190392107843300622e-02,5.213822906451518607e-02,2.458523943333500942e-03,1.640112169832586009e-02
2.969000000000000000e+03,3.134888604941346579e-01,3.022289861547443612e-01,3.613301919179098265e-01,7.286966946015968117e-05,1.055896425483972669e-03,5.490215280193552067e-03,1.503012234272472526e-02,1.820638204106130834e-04,1.720115625585793271e-04,9.487823323796185223e-04
2.970000000000000000e+03,9.066348796756399375e-01,5.563918461169233172e-03,1.177839583378382897e-02,8.497416357244767446e-04,1.105008707960043746e-02,5.832414386563867896e-03,9.094635945757819501e-03,1.422124153244071557e-02,1.237776860161584431e-03,3.373690858915819046e-02
2.971000000000000000e+03,5.770141218466131594e-01,1.161160862121877416e-03,4.547213173821975513e-02,1.445424072976525011e-02,1.833370305971802616e-01,4.683915040745885439e-02,4.419698723588160599e-02,1.270082069102517787e-02,9.264027427360141398e-03,6.556032846437391537e-02
